# t x y z vx vy vz E_kin E_pot E_tot
0.00000 -7.25794e-01 2.50808e-02 -6.21456e-16 5.68404e+06 2.99515e+04 -1.12966e-09 1.47158e-17 -1.16537e-16 -1.01821e-16
0.00000 -7.20080e-01 2.51107e-02 -6.22586e-16 5.74488e+06 2.99196e+04 -1.13110e-09 1.50326e-17 -1.16853e-16 -1.01821e-16
0.00000 -7.14305e-01 2.51406e-02 -6.23714e-16 5.80574e+06 2.98989e+04 -1.12560e-09 1.53527e-17 -1.17174e-16 -1.01821e-16
0.00000 -7.08468e-01 2.51705e-02 -6.24845e-16 5.86661e+06 2.98897e+04 -1.13264e-09 1.56763e-17 -1.17497e-16 -1.01821e-16
0.00000 -7.02571e-01 2.52004e-02 -6.25977e-16 5.92748e+06 2.98924e+04 -1.13278e-09 1.60033e-17 -1.17824e-16 -1.01821e-16
0.00000 -6.96613e-01 2.52303e-02 -6.27114e-16 5.98834e+06 2.99074e+04 -1.14132e-09 1.63336e-17 -1.18154e-16 -1.01821e-16
0.00000 -6.90595e-01 2.52602e-02 -6.28264e-16 6.04920e+06 2.99351e+04 -1.15800e-09 1.66673e-17 -1.18488e-16 -1.01821e-16
0.00000 -6.84515e-01 2.52902e-02 -6.29422e-16 6.11004e+06 2.99760e+04 -1.15762e-09 1.70042e-17 -1.18825e-16 -1.01821e-16
0.00000 -6.78375e-01 2.53202e-02 -6.30581e-16 6.17085e+06 3.00303e+04 -1.16150e-09 1.73444e-17 -1.19165e-16 -1.01821e-16
0.00000 -6.72173e-01 2.53502e-02 -6.31747e-16 6.23164e+06 3.00987e+04 -1.17031e-09 1.76878e-17 -1.19509e-16 -1.01821e-16
0.00000 -6.65911e-01 2.53804e-02 -6.32920e-16 6.29239e+06 3.01814e+04 -1.17462e-09 1.80343e-17 -1.19855e-16 -1.01821e-16
0.00000 -6.59589e-01 2.54106e-02 -6.34096e-16 6.35309e+06 3.02790e+04 -1.17614e-09 1.83840e-17 -1.20205e-16 -1.01821e-16
0.00000 -6.53205e-01 2.54409e-02 -6.35272e-16 6.41375e+06 3.03919e+04 -1.17564e-09 1.87367e-17 -1.20557e-16 -1.01821e-16
0.00000 -6.46761e-01 2.54714e-02 -6.36450e-16 6.47434e+06 3.05206e+04 -1.18336e-09 1.90924e-17 -1.20913e-16 -1.01821e-16
0.00000 -6.40257e-01 2.55020e-02 -6.37638e-16 6.53486e+06 3.06656e+04 -1.19105e-09 1.94510e-17 -1.21272e-16 -1.01821e-16
0.00000 -6.33691e-01 2.55327e-02 -6.38831e-16 6.59531e+06 3.08273e+04 -1.19873e-09 1.98125e-17 -1.21633e-16 -1.01821e-16
0.00000 -6.27066e-01 2.55636e-02 -6.40035e-16 6.65566e+06 3.10062e+04 -1.20863e-09 2.01768e-17 -1.21998e-16 -1.01821e-16
0.00000 -6.20380e-01 2.55948e-02 -6.41244e-16 6.71592e+06 3.12030e+04 -1.21045e-09 2.05438e-17 -1.22365e-16 -1.01821e-16
0.00000 -6.13634e-01 2.56261e-02 -6.42459e-16 6.77608e+06 3.14180e+04 -1.22241e-09 2.09134e-17 -1.22734e-16 -1.01821e-16
0.00000 -6.06828e-01 2.56576e-02 -6.43688e-16 6.83611e+06 3.16519e+04 -1.23706e-09 2.12856e-17 -1.23106e-16 -1.01821e-16
0.00000 -5.99962e-01 2.56894e-02 -6.44930e-16 6.89602e+06 3.19051e+04 -1.24745e-09 2.16603e-17 -1.23481e-16 -1.01821e-16
0.00000 -5.93036e-01 2.57214e-02 -6.46185e-16 6.95578e+06 3.21783e+04 -1.26178e-09 2.20374e-17 -1.23858e-16 -1.01821e-16
0.00000 -5.86050e-01 2.57537e-02 -6.47454e-16 7.01539e+06 3.24719e+04 -1.27540e-09 2.24167e-17 -1.24237e-16 -1.01821e-16
0.00000 -5.79005e-01 2.57864e-02 -6.48736e-16 7.07484e+06 3.27866e+04 -1.28567e-09 2.27982e-17 -1.24619e-16 -1.01821e-16
0.00000 -5.71901e-01 2.58193e-02 -6.50026e-16 7.13410e+06 3.31229e+04 -1.29224e-09 2.31818e-17 -1.25003e-16 -1.01821e-16
0.00000 -5.64737e-01 2.58526e-02 -6.51324e-16 7.19318e+06 3.34814e+04 -1.30406e-09 2.35673e-17 -1.25388e-16 -1.01821e-16
0.00000 -5.57515e-01 2.58863e-02 -6.52634e-16 7.25205e+06 3.38628e+04 -1.31239e-09 2.39547e-17 -1.25775e-16 -1.01821e-16
0.00000 -5.50233e-01 2.59203e-02 -6.53954e-16 7.31070e+06 3.42675e+04 -1.32672e-09 2.43437e-17 -1.26164e-16 -1.01821e-16
0.00000 -5.42893e-01 2.59548e-02 -6.55288e-16 7.36912e+06 3.46963e+04 -1.33808e-09 2.47343e-17 -1.26555e-16 -1.01821e-16
0.00000 -5.35495e-01 2.59897e-02 -6.56633e-16 7.42728e+06 3.51496e+04 -1.35251e-09 2.51263e-17 -1.26947e-16 -1.01821e-16
0.00000 -5.28039e-01 2.60251e-02 -6.57991e-16 7.48518e+06 3.56283e+04 -1.36337e-09 2.55196e-17 -1.27340e-16 -1.01821e-16
0.00000 -5.20525e-01 2.60610e-02 -6.59362e-16 7.54280e+06 3.61328e+04 -1.37750e-09 2.59140e-17 -1.27735e-16 -1.01821e-16
0.00000 -5.12953e-01 2.60974e-02 -6.60744e-16 7.60012e+06 3.66638e+04 -1.39064e-09 2.63094e-17 -1.28130e-16 -1.01821e-16
0.00000 -5.05325e-01 2.61343e-02 -6.62140e-16 7.65712e+06 3.72219e+04 -1.40427e-09 2.67055e-17 -1.28526e-16 -1.01821e-16
0.00000 -4.97639e-01 2.61719e-02 -6.63553e-16 7.71379e+06 3.78078e+04 -1.42024e-09 2.71022e-17 -1.28923e-16 -1.01821e-16
0.00000 -4.89897e-01 2.62100e-02 -6.64985e-16 7.77010e+06 3.84221e+04 -1.44246e-09 2.74994e-17 -1.29320e-16 -1.01821e-16
0.00000 -4.82099e-01 2.62487e-02 -6.66435e-16 7.82605e+06 3.90654e+04 -1.45701e-09 2.78968e-17 -1.29718e-16 -1.01821e-16
0.00000 -4.74245e-01 2.62881e-02 -6.67903e-16 7.88160e+06 3.97383e+04 -1.47790e-09 2.82943e-17 -1.30115e-16 -1.01821e-16
0.00000 -4.66336e-01 2.63282e-02 -6.69390e-16 7.93673e+06 4.04415e+04 -1.50034e-09 2.86915e-17 -1.30512e-16 -1.01821e-16
0.00000 -4.58372e-01 2.63690e-02 -6.70902e-16 7.99144e+06 4.11756e+04 -1.52431e-09 2.90884e-17 -1.30909e-16 -1.01821e-16
0.00000 -4.50353e-01 2.64106e-02 -6.72443e-16 8.04569e+06 4.19412e+04 -1.55417e-09 2.94847e-17 -1.31306e-16 -1.01821e-16
0.00000 -4.42281e-01 2.64529e-02 -6.74007e-16 8.09946e+06 4.27389e+04 -1.57427e-09 2.98802e-17 -1.31701e-16 -1.01821e-16
0.00000 -4.34154e-01 2.64961e-02 -6.75592e-16 8.15274e+06 4.35693e+04 -1.60064e-09 3.02746e-17 -1.32095e-16 -1.01821e-16
0.00000 -4.25975e-01 2.65401e-02 -6.77200e-16 8.20549e+06 4.44330e+04 -1.61628e-09 3.06677e-17 -1.32488e-16 -1.01821e-16
0.00000 -4.17744e-01 2.65849e-02 -6.78831e-16 8.25771e+06 4.53306e+04 -1.64898e-09 3.10592e-17 -1.32880e-16 -1.01821e-16
0.00000 -4.09460e-01 2.66307e-02 -6.80495e-16 8.30935e+06 4.62626e+04 -1.67710e-09 3.14490e-17 -1.33270e-16 -1.01821e-16
0.00000 -4.01125e-01 2.66775e-02 -6.82183e-16 8.36040e+06 4.72296e+04 -1.70014e-09 3.18366e-17 -1.33657e-16 -1.01821e-16
0.00000 -3.92739e-01 2.67252e-02 -6.83903e-16 8.41083e+06 4.82320e+04 -1.73651e-09 3.22219e-17 -1.34043e-16 -1.01821e-16
0.00000 -3.84304e-01 2.67739e-02 -6.85653e-16 8.46063e+06 4.92704e+04 -1.76527e-09 3.26046e-17 -1.34425e-16 -1.01821e-16
0.00000 -3.75818e-01 2.68237e-02 -6.87435e-16 8.50975e+06 5.03453e+04 -1.79700e-09 3.29844e-17 -1.34805e-16 -1.01821e-16
0.00000 -3.67284e-01 2.68746e-02 -6.89245e-16 8.55818e+06 5.14570e+04 -1.82709e-09 3.33609e-17 -1.35182e-16 -1.01821e-16
0.00000 -3.58702e-01 2.69267e-02 -6.91088e-16 8.60590e+06 5.26061e+04 -1.86037e-09 3.37340e-17 -1.35555e-16 -1.01821e-16
0.00000 -3.50073e-01 2.69799e-02 -6.92965e-16 8.65286e+06 5.37929e+04 -1.89221e-09 3.41032e-17 -1.35924e-16 -1.01821e-16
0.00000 -3.41397e-01 2.70343e-02 -6.94881e-16 8.69905e+06 5.50178e+04 -1.93372e-09 3.44683e-17 -1.36289e-16 -1.01821e-16
0.00000 -3.32675e-01 2.70899e-02 -6.96829e-16 8.74444e+06 5.62810e+04 -1.96621e-09 3.48290e-17 -1.36650e-16 -1.01821e-16
0.00000 -3.23908e-01 2.71468e-02 -6.98811e-16 8.78901e+06 5.75830e+04 -1.99574e-09 3.51850e-17 -1.37006e-16 -1.01821e-16
0.00000 -3.15097e-01 2.72051e-02 -7.00826e-16 8.83272e+06 5.89238e+04 -2.03356e-09 3.55359e-17 -1.37357e-16 -1.01821e-16
0.00000 -3.06243e-01 2.72647e-02 -7.02874e-16 8.87554e+06 6.03038e+04 -2.06206e-09 3.58814e-17 -1.37702e-16 -1.01821e-16
0.00000 -2.97347e-01 2.73257e-02 -7.04951e-16 8.91746e+06 6.17230e+04 -2.08704e-09 3.62211e-17 -1.38042e-16 -1.01821e-16
0.00000 -2.88408e-01 2.73882e-02 -7.07057e-16 8.95843e+06 6.31816e+04 -2.12632e-09 3.65548e-17 -1.38376e-16 -1.01821e-16
0.00000 -2.79430e-01 2.74521e-02 -7.09207e-16 8.99844e+06 6.46795e+04 -2.17130e-09 3.68821e-17 -1.38703e-16 -1.01821e-16
0.00000 -2.70412e-01 2.75175e-02 -7.11399e-16 9.03745e+06 6.62169e+04 -2.21347e-09 3.72027e-17 -1.39023e-16 -1.01821e-16
0.00000 -2.61355e-01 2.75845e-02 -7.13629e-16 9.07544e+06 6.77937e+04 -2.24718e-09 3.75162e-17 -1.39337e-16 -1.01821e-16
0.00000 -2.52261e-01 2.76531e-02 -7.15899e-16 9.11238e+06 6.94097e+04 -2.29400e-09 3.78223e-17 -1.39643e-16 -1.01821e-16
0.00000 -2.43131e-01 2.77234e-02 -7.18214e-16 9.14824e+06 7.10647e+04 -2.33312e-09 3.81207e-17 -1.39941e-16 -1.01821e-16
0.00000 -2.33965e-01 2.77953e-02 -7.20569e-16 9.18300e+06 7.27586e+04 -2.37174e-09 3.84110e-17 -1.40232e-16 -1.01821e-16
0.00000 -2.24765e-01 2.78689e-02 -7.22958e-16 9.21662e+06 7.44910e+04 -2.41218e-09 3.86928e-17 -1.40514e-16 -1.01821e-16
0.00000 -2.15532e-01 2.79443e-02 -7.25403e-16 9.24908e+06 7.62615e+04 -2.47801e-09 3.89660e-17 -1.40787e-16 -1.01821e-16
0.00000 -2.06268e-01 2.80214e-02 -7.27911e-16 9.28036e+06 7.80697e+04 -2.53976e-09 3.92301e-17 -1.41051e-16 -1.01821e-16
0.00000 -1.96972e-01 2.81004e-02 -7.30476e-16 9.31043e+06 7.99151e+04 -2.58561e-09 3.94849e-17 -1.41306e-16 -1.01821e-16
0.00000 -1.87647e-01 2.81813e-02 -7.33094e-16 9.33927e+06 8.17972e+04 -2.64398e-09 3.97299e-17 -1.41551e-16 -1.01821e-16
0.00000 -1.78294e-01 2.82640e-02 -7.35764e-16 9.36684e+06 8.37152e+04 -2.69756e-09 3.99650e-17 -1.41786e-16 -1.01821e-16
0.00000 -1.68914e-01 2.83487e-02 -7.38493e-16 9.39313e+06 8.56685e+04 -2.75942e-09 4.01898e-17 -1.42011e-16 -1.01821e-16
0.00000 -1.59508e-01 2.84354e-02 -7.41285e-16 9.41811e+06 8.76562e+04 -2.83001e-09 4.04040e-17 -1.42225e-16 -1.01821e-16
0.00000 -1.50078e-01 2.85240e-02 -7.44147e-16 9.44177e+06 8.96776e+04 -2.89360e-09 4.06074e-17 -1.42428e-16 -1.01821e-16
0.00000 -1.40625e-01 2.86147e-02 -7.47069e-16 9.46408e+06 9.17316e+04 -2.95321e-09 4.07996e-17 -1.42620e-16 -1.01821e-16
0.00000 -1.31150e-01 2.87075e-02 -7.50050e-16 9.48501e+06 9.38172e+04 -3.00646e-09 4.09805e-17 -1.42801e-16 -1.01821e-16
0.00000 -1.21656e-01 2.88024e-02 -7.53085e-16 9.50456e+06 9.59335e+04 -3.06000e-09 4.11497e-17 -1.42971e-16 -1.01821e-16
0.00000 -1.12142e-01 2.88994e-02 -7.56177e-16 9.52270e+06 9.80792e+04 -3.12262e-09 4.13071e-17 -1.43128e-16 -1.01821e-16
0.00000 -1.02611e-01 2.89986e-02 -7.59332e-16 9.53941e+06 1.00253e+05 -3.19181e-09 4.14524e-17 -1.43273e-16 -1.01821e-16
0.00000 -9.30635e-02 2.90999e-02 -7.62557e-16 9.55468e+06 1.02454e+05 -3.25580e-09 4.15855e-17 -1.43406e-16 -1.01821e-16
0.00000 -8.35017e-02 2.92035e-02 -7.65834e-16 9.56850e+06 1.04680e+05 -3.29960e-09 4.17060e-17 -1.43527e-16 -1.01821e-16
0.00000 -7.39269e-02 2.93093e-02 -7.69164e-16 9.58085e+06 1.06931e+05 -3.35848e-09 4.18140e-17 -1.43635e-16 -1.01821e-16
0.00000 -6.43405e-02 2.94173e-02 -7.72562e-16 9.59173e+06 1.09205e+05 -3.43874e-09 4.19091e-17 -1.43730e-16 -1.01821e-16
0.00000 -5.47440e-02 2.95277e-02 -7.76040e-16 9.60111e+06 1.11499e+05 -3.51220e-09 4.19914e-17 -1.43812e-16 -1.01821e-16
0.00000 -4.51388e-02 2.96404e-02 -7.79588e-16 9.60899e+06 1.13813e+05 -3.57736e-09 4.20606e-17 -1.43881e-16 -1.01821e-16
0.00000 -3.55265e-02 2.97553e-02 -7.83195e-16 9.61536e+06 1.16146e+05 -3.63194e-09 4.21166e-17 -1.43937e-16 -1.01821e-16
0.00000 -2.59086e-02 2.98727e-02 -7.86858e-16 9.62022e+06 1.18494e+05 -3.69297e-09 4.21594e-17 -1.43980e-16 -1.01821e-16
0.00000 -1.62866e-02 2.99923e-02 -7.90587e-16 9.62356e+06 1.20858e+05 -3.76857e-09 4.21889e-17 -1.44010e-16 -1.01821e-16
0.00000 -6.66200e-03 3.01144e-02 -7.94388e-16 9.62537e+06 1.23234e+05 -3.83616e-09 4.22051e-17 -1.44026e-16 -1.01821e-16
0.00000 2.96365e-03 3.02388e-02 -7.98260e-16 9.62567e+06 1.25621e+05 -3.90126e-09 4.22080e-17 -1.44029e-16 -1.01821e-16
0.00000 1.25888e-02 3.03656e-02 -8.02191e-16 9.62443e+06 1.28018e+05 -3.96188e-09 4.21975e-17 -1.44018e-16 -1.01821e-16
0.00000 2.22120e-02 3.04948e-02 -8.06189e-16 9.62168e+06 1.30422e+05 -4.02880e-09 4.21736e-17 -1.43994e-16 -1.01821e-16
0.00000 3.18317e-02 3.06265e-02 -8.10260e-16 9.61740e+06 1.32832e+05 -4.11114e-09 4.21364e-17 -1.43957e-16 -1.01821e-16
0.00000 4.14463e-02 3.07605e-02 -8.14398e-16 9.61161e+06 1.35246e+05 -4.16153e-09 4.20860e-17 -1.43907e-16 -1.01821e-16
0.00000 5.10544e-02 3.08970e-02 -8.18592e-16 9.60431e+06 1.37662e+05 -4.22674e-09 4.20224e-17 -1.43843e-16 -1.01821e-16
0.00000 6.06544e-02 3.10358e-02 -8.22848e-16 9.59550e+06 1.40078e+05 -4.28885e-09 4.19456e-17 -1.43766e-16 -1.01821e-16
0.00000 7.02449e-02 3.11771e-02 -8.27167e-16 9.58520e+06 1.42492e+05 -4.35572e-09 4.18560e-17 -1.43677e-16 -1.01821e-16
0.00000 7.98243e-02 3.13208e-02 -8.31559e-16 9.57341e+06 1.44902e+05 -4.42344e-09 4.17534e-17 -1.43574e-16 -1.01821e-16
0.00000 8.93912e-02 3.14669e-02 -8.36024e-16 9.56015e+06 1.47307e+05 -4.50740e-09 4.16382e-17 -1.43459e-16 -1.01821e-16
0.00000 9.89442e-02 3.16154e-02 -8.40578e-16 9.54543e+06 1.49705e+05 -4.59866e-09 4.15104e-17 -1.43331e-16 -1.01821e-16
0.00000 1.08482e-01 3.17663e-02 -8.45216e-16 9.52926e+06 1.52093e+05 -4.67441e-09 4.13703e-17 -1.43191e-16 -1.01821e-16
0.00000 1.18002e-01 3.19196e-02 -8.49923e-16 9.51166e+06 1.54471e+05 -4.74025e-09 4.12179e-17 -1.43039e-16 -1.01821e-16
0.00000 1.27504e-01 3.20753e-02 -8.54693e-16 9.49265e+06 1.56836e+05 -4.80922e-09 4.10537e-17 -1.42874e-16 -1.01821e-16
0.00000 1.36987e-01 3.22333e-02 -8.59541e-16 9.47223e+06 1.59187e+05 -4.88403e-09 4.08777e-17 -1.42698e-16 -1.01821e-16
0.00000 1.46448e-01 3.23936e-02 -8.64460e-16 9.45044e+06 1.61521e+05 -4.95233e-09 4.06902e-17 -1.42511e-16 -1.01821e-16
0.00000 1.55887e-01 3.25563e-02 -8.69448e-16 9.42729e+06 1.63838e+05 -5.02039e-09 4.04915e-17 -1.42312e-16 -1.01821e-16
0.00000 1.65303e-01 3.27213e-02 -8.74500e-16 9.40280e+06 1.66136e+05 -5.09131e-09 4.02818e-17 -1.42103e-16 -1.01821e-16
0.00000 1.74693e-01 3.28886e-02 -8.79619e-16 9.37700e+06 1.68413e+05 -5.15083e-09 4.00614e-17 -1.41882e-16 -1.01821e-16
0.00000 1.84056e-01 3.30581e-02 -8.84796e-16 9.34990e+06 1.70668e+05 -5.20950e-09 3.98306e-17 -1.41651e-16 -1.01821e-16
0.00000 1.93392e-01 3.32299e-02 -8.90030e-16 9.32153e+06 1.72899e+05 -5.25999e-09 3.95897e-17 -1.41411e-16 -1.01821e-16
0.00000 2.02699e-01 3.34039e-02 -8.95327e-16 9.29191e+06 1.75105e+05 -5.33107e-09 3.93390e-17 -1.41160e-16 -1.01821e-16
0.00000 2.11975e-01 3.35801e-02 -9.00692e-16 9.26107e+06 1.77285e+05 -5.40250e-09 3.90787e-17 -1.40900e-16 -1.01821e-16
0.00000 2.21221e-01 3.37585e-02 -9.06128e-16 9.22904e+06 1.79437e+05 -5.46735e-09 3.88093e-17 -1.40630e-16 -1.01821e-16
0.00000 2.30433e-01 3.39390e-02 -9.11617e-16 9.19583e+06 1.81560e+05 -5.51681e-09 3.85310e-17 -1.40352e-16 -1.01821e-16
0.00000 2.39612e-01 3.41216e-02 -9.17163e-16 9.16148e+06 1.83653e+05 -5.57726e-09 3.82441e-17 -1.40065e-16 -1.01821e-16
0.00000 2.48756e-01 3.43063e-02 -9.22765e-16 9.12602e+06 1.85715e+05 -5.62759e-09 3.79491e-17 -1.39770e-16 -1.01821e-16
0.00000 2.57864e-01 3.44930e-02 -9.28421e-16 9.08946e+06 1.87745e+05 -5.67930e-09 3.76461e-17 -1.39467e-16 -1.01821e-16
0.00000 2.66934e-01 3.46817e-02 -9.34124e-16 9.05184e+06 1.89742e+05 -5.72500e-09 3.73356e-17 -1.39156e-16 -1.01821e-16
0.00000 2.75967e-01 3.48725e-02 -9.39873e-16 9.01318e+06 1.91705e+05 -5.77232e-09 3.70179e-17 -1.38839e-16 -1.01821e-16
0.00000 2.84960e-01 3.50651e-02 -9.45671e-16 8.97352e+06 1.93633e+05 -5.82565e-09 3.66933e-17 -1.38514e-16 -1.01821e-16
0.00000 2.93914e-01 3.52597e-02 -9.51533e-16 8.93288e+06 1.95526e+05 -5.89462e-09 3.63622e-17 -1.38183e-16 -1.01821e-16
0.00000 3.02826e-01 3.54562e-02 -9.57458e-16 8.89129e+06 1.97383e+05 -5.95466e-09 3.60248e-17 -1.37846e-16 -1.01821e-16
0.00000 3.11696e-01 3.56545e-02 -9.63443e-16 8.84877e+06 1.99203e+05 -6.01431e-09 3.56816e-17 -1.37502e-16 -1.01821e-16
0.00000 3.20523e-01 3.58546e-02 -9.69482e-16 8.80536e+06 2.00986e+05 -6.05989e-09 3.53329e-17 -1.37154e-16 -1.01821e-16
0.00000 3.29306e-01 3.60564e-02 -9.75569e-16 8.76108e+06 2.02730e+05 -6.11374e-09 3.49789e-17 -1.36800e-16 -1.01821e-16
0.00000 3.38045e-01 3.62600e-02 -9.81707e-16 8.71596e+06 2.04437e+05 -6.16086e-09 3.46201e-17 -1.36441e-16 -1.01821e-16
0.00000 3.46738e-01 3.64653e-02 -9.87894e-16 8.67002e+06 2.06105e+05 -6.21204e-09 3.42567e-17 -1.36077e-16 -1.01821e-16
0.00000 3.55385e-01 3.66722e-02 -9.94131e-16 8.62331e+06 2.07733e+05 -6.26010e-09 3.38890e-17 -1.35710e-16 -1.01821e-16
0.00000 3.63984e-01 3.68807e-02 -1.00041e-15 8.57583e+06 2.09323e+05 -6.30328e-09 3.35174e-17 -1.35338e-16 -1.01821e-16
0.00000 3.72536e-01 3.70908e-02 -1.00675e-15 8.52762e+06 2.10873e+05 -6.36267e-09 3.31421e-17 -1.34963e-16 -1.01821e-16
0.00000 3.81039e-01 3.73025e-02 -1.01313e-15 8.47871e+06 2.12383e+05 -6.40890e-09 3.27636e-17 -1.34584e-16 -1.01821e-16
0.00000 3.89493e-01 3.75156e-02 -1.01956e-15 8.42912e+06 2.13854e+05 -6.44986e-09 3.23820e-17 -1.34203e-16 -1.01821e-16
0.00000 3.97897e-01 3.77302e-02 -1.02603e-15 8.37888e+06 2.15285e+05 -6.48038e-09 3.19976e-17 -1.33818e-16 -1.01821e-16
0.00000 4.06251e-01 3.79462e-02 -1.03253e-15 8.32801e+06 2.16675e+05 -6.51656e-09 3.16108e-17 -1.33432e-16 -1.01821e-16
0.00000 4.14553e-01 3.81635e-02 -1.03907e-15 8.27654e+06 2.18026e+05 -6.55739e-09 3.12218e-17 -1.33043e-16 -1.01821e-16
0.00000 4.22804e-01 3.83822e-02 -1.04564e-15 8.22448e+06 2.19337e+05 -6.58995e-09 3.08308e-17 -1.32652e-16 -1.01821e-16
0.00000 4.31002e-01 3.86022e-02 -1.05225e-15 8.17188e+06 2.20609e+05 -6.62629e-09 3.04382e-17 -1.32259e-16 -1.01821e-16
0.00000 4.39147e-01 3.88234e-02 -1.05889e-15 8.11874e+06 2.21840e+05 -6.66244e-09 3.00442e-17 -1.31865e-16 -1.01821e-16
0.00000 4.47239e-01 3.90458e-02 -1.06558e-15 8.06510e+06 2.23032e+05 -6.71408e-09 2.96490e-17 -1.31470e-16 -1.01821e-16
0.00000 4.55277e-01 3.92695e-02 -1.07232e-15 8.01097e+06 2.24185e+05 -6.75511e-09 2.92529e-17 -1.31074e-16 -1.01821e-16
0.00000 4.63261e-01 3.94942e-02 -1.07909e-15 7.95637e+06 2.25299e+05 -6.78073e-09 2.88561e-17 -1.30677e-16 -1.01821e-16
0.00000 4.71190e-01 3.97200e-02 -1.08588e-15 7.90134e+06 2.26374e+05 -6.81373e-09 2.84588e-17 -1.30280e-16 -1.01821e-16
0.00000 4.79064e-01 3.99469e-02 -1.09271e-15 7.84588e+06 2.27411e+05 -6.84663e-09 2.80613e-17 -1.29882e-16 -1.01821e-16
0.00000 4.86882e-01 4.01748e-02 -1.09957e-15 7.79003e+06 2.28409e+05 -6.87437e-09 2.76637e-17 -1.29484e-16 -1.01821e-16
0.00000 4.94643e-01 4.04037e-02 -1.10646e-15 7.73379e+06 2.29370e+05 -6.89898e-09 2.72663e-17 -1.29087e-16 -1.01821e-16
0.00000 5.02349e-01 4.06336e-02 -1.11337e-15 7.67719e+06 2.30293e+05 -6.92358e-09 2.68692e-17 -1.28690e-16 -1.01821e-16
0.00000 5.09998e-01 4.08643e-02 -1.12031e-15 7.62025e+06 2.31179e+05 -6.95472e-09 2.64727e-17 -1.28293e-16 -1.01821e-16
0.00000 5.17589e-01 4.10959e-02 -1.12728e-15 7.56299e+06 2.32028e+05 -6.98187e-09 2.60768e-17 -1.27898e-16 -1.01821e-16
0.00000 5.25124e-01 4.13284e-02 -1.13428e-15 7.50542e+06 2.32841e+05 -7.00935e-09 2.56819e-17 -1.27503e-16 -1.01821e-16
0.00000 5.32600e-01 4.15616e-02 -1.14130e-15 7.44756e+06 2.33618e+05 -7.03435e-09 2.52880e-17 -1.27109e-16 -1.01821e-16
0.00000 5.40019e-01 4.17956e-02 -1.14834e-15 7.38943e+06 2.34359e+05 -7.05482e-09 2.48953e-17 -1.26716e-16 -1.01821e-16
0.00000 5.47379e-01 4.20303e-02 -1.15541e-15 7.33104e+06 2.35066e+05 -7.07252e-09 2.45040e-17 -1.26325e-16 -1.01821e-16
0.00000 5.54681e-01 4.22657e-02 -1.16249e-15 7.27241e+06 2.35738e+05 -7.09006e-09 2.41141e-17 -1.25935e-16 -1.01821e-16
0.00000 5.61924e-01 4.25018e-02 -1.16959e-15 7.21355e+06 2.36375e+05 -7.10916e-09 2.37260e-17 -1.25547e-16 -1.01821e-16
0.00000 5.69108e-01 4.27384e-02 -1.17670e-15 7.15449e+06 2.36979e+05 -7.12301e-09 2.33395e-17 -1.25160e-16 -1.01821e-16
0.00000 5.76233e-01 4.29757e-02 -1.18384e-15 7.09522e+06 2.37550e+05 -7.14178e-09 2.29550e-17 -1.24776e-16 -1.01821e-16
0.00000 5.83298e-01 4.32135e-02 -1.19099e-15 7.03578e+06 2.38089e+05 -7.16328e-09 2.25725e-17 -1.24393e-16 -1.01821e-16
0.00000 5.90304e-01 4.34519e-02 -1.19816e-15 6.97616e+06 2.38595e+05 -7.17478e-09 2.21922e-17 -1.24013e-16 -1.01821e-16
0.00000 5.97250e-01 4.36907e-02 -1.20534e-15 6.91639e+06 2.39069e+05 -7.18242e-09 2.18140e-17 -1.23635e-16 -1.01821e-16
0.00000 6.04137e-01 4.39300e-02 -1.21253e-15 6.85647e+06 2.39512e+05 -7.20637e-09 2.14382e-17 -1.23259e-16 -1.01821e-16
0.00000 6.10963e-01 4.41697e-02 -1.21975e-15 6.79641e+06 2.39925e+05 -7.22198e-09 2.10649e-17 -1.22886e-16 -1.01821e-16
0.00000 6.17730e-01 4.44098e-02 -1.22698e-15 6.73623e+06 2.40307e+05 -7.23561e-09 2.06941e-17 -1.22515e-16 -1.01821e-16
0.00000 6.24436e-01 4.46503e-02 -1.23422e-15 6.67595e+06 2.40660e+05 -7.24970e-09 2.03258e-17 -1.22147e-16 -1.01821e-16
0.00000 6.31081e-01 4.48912e-02 -1.24147e-15 6.61556e+06 2.40984e+05 -7.25539e-09 1.99603e-17 -1.21781e-16 -1.01821e-16
0.00000 6.37667e-01 4.51323e-02 -1.24873e-15 6.55508e+06 2.41278e+05 -7.26300e-09 1.95976e-17 -1.21418e-16 -1.01821e-16
0.00000 6.44192e-01 4.53737e-02 -1.25600e-15 6.49451e+06 2.41545e+05 -7.26974e-09 1.92377e-17 -1.21058e-16 -1.01821e-16
0.00000 6.50656e-01 4.56154e-02 -1.26327e-15 6.43388e+06 2.41784e+05 -7.28547e-09 1.88807e-17 -1.20701e-16 -1.01821e-16
0.00000 6.57059e-01 4.58573e-02 -1.27055e-15 6.37318e+06 2.41996e+05 -7.27741e-09 1.85266e-17 -1.20347e-16 -1.01821e-16
0.00000 6.63402e-01 4.60994e-02 -1.27783e-15 6.31242e+06 2.42181e+05 -7.28179e-09 1.81757e-17 -1.19996e-16 -1.01821e-16
0.00000 6.69684e-01 4.63416e-02 -1.28512e-15 6.25162e+06 2.42340e+05 -7.28628e-09 1.78277e-17 -1.19649e-16 -1.01821e-16
